%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
134.0, 36042.92554174966, 41355.08583248685, -34109.74551555461, -21566.728838292223, -21385.635004715325, -26639.300780212972, -9088.018129827755, -29349.00276052985, 0.156, 0.8160000000000001, 0.5660000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016057785E9, 0.0, 2022-05-06 15:40:01.605
135.0, 35988.230823067526, 41331.527093830955, -34106.66097481978, -21550.50147181767, -21373.90033887629, -26637.624399378827, -9017.58778304908, -29312.61412055661, 0.156, 0.8160000000000001, 0.5660000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016057837E9, 0.0, 2022-05-06 15:40:01.605
136.0, 35977.34552351779, 41353.99059700854, -34069.0429889015, -21500.63472993788, -21329.107442987854, -26605.102611196355, -8963.876541122978, -29271.59866948112, 0.156, 0.8160000000000001, 0.5660000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016057892E9, 0.0, 2022-05-06 15:40:01.605
137.0, 36014.20355012459, 41376.85643158632, -34075.77086398254, -21497.505485714137, -21335.120062246333, -26616.83727703539, -9007.21657362182, -29300.253605872826, 0.156, 0.8160000000000001, 0.5660000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651844401605795E9, 0.0, 2022-05-06 15:40:01.605
138.0, 36054.10141397732, 41393.396722483245, -34101.07303870595, -21506.714404429724, -21360.6904579032, -26642.74294885909, -9041.414742638439, -29332.507173121834, 0.152, 0.78, 0.5700000000000001, 192.0, 4.0, 192.0, 24.0, 96.0, 17.0, 208.0, 0.0, 0.0, 0.0, 1.6518444016058016E9, 0.0, 2022-05-06 15:40:01.605
139.0, 36014.11414314677, 41379.203364754125, -34103.37526838485, -21489.682375154778, -21352.152091521275, -26634.629265621814, -9002.25448635274, -29313.597597312644, 0.152, 0.78, 0.5700000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016058073E9, 0.0, 2022-05-06 15:40:01.605
140.0, 35955.55257267387, 41356.985730765555, -34100.15661718328, -21472.560938902014, -21338.94221054819, -26623.162820716243, -8972.258445293719, -29298.84544597214, 0.152, 0.78, 0.5700000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016058133E9, 0.0, 2022-05-06 15:40:01.605
141.0, 35945.382528946706, 41380.29860023244, -34072.73102673662, -21430.606714559402, -21309.9296462452, -26595.26784363602, -8952.477151450772, -29277.253660828315, 0.152, 0.78, 0.5700000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016058185E9, 0.0, 2022-05-06 15:40:01.605
142.0, 35971.01997983694, 41419.45885651813, -34074.809738970966, -21428.371540113872, -21310.80136427896, -26602.17453267271, -9020.851137739557, -29319.096126448647, 0.152, 0.78, 0.5700000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651844401605824E9, 0.0, 2022-05-06 15:40:01.605
143.0, 35978.03842759591, 41406.606603456334, -34125.011757017586, -21474.684354625268, -21354.36491422235, -26635.880963311312, -9068.88503657401, -29368.09115029468, 0.152, 0.78, 0.5700000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016058297E9, 0.0, 2022-05-06 15:40:01.605
144.0, 35969.634171680715, 41366.73109134807, -34127.82807681896, -21473.902043569335, -21342.02675128302, -26623.8333730499, -9018.12422491601, -29327.18745794147, 0.152, 0.78, 0.5700000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016058357E9, 0.0, 2022-05-06 15:40:01.605
145.0, 35957.36306397475, 41361.165506978694, -34100.31307939447, -21432.461909349193, -21310.30962590094, -26580.046305661956, -8974.270102294697, -29255.348951262113, 0.152, 0.78, 0.5700000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651844401605841E9, 0.0, 2022-05-06 15:40:01.605
146.0, 35943.01324403444, 41373.59307689584, -34084.42098908675, -21410.087813149432, -21307.761527033035, -26549.78204366947, -8982.272026809696, -29229.130355016037, 0.152, 0.78, 0.5700000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016058464E9, 0.0, 2022-05-06 15:40:01.605
147.0, 35944.600217890766, 41390.58040268188, -34083.66102977527, -21403.8516764464, -21314.757623047546, -26555.034703616468, -9003.416777064416, -29253.2031837944, 0.152, 0.78, 0.5700000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016058547E9, 0.0, 2022-05-06 15:40:01.605
